HORSE,SIDE,TREAT,DATE,STUDY.DAY,STUDY.DAY.TARGET,TEST.TYPE,PARAMETER,MEASURE.NUM,UNIT,VALUE,EXTRA.INFO
1,right,1,06/18/13,60,60,circumference,circumference.1,1,cm,33.8
1,left,0,07/19/13,91,90,circumference,circumference.1,1,cm,33.8
1,right,1,07/19/13,91,90,circumference,circumference.1,1,cm,34
1,left,0,04/20/13,-3,0,lameness,lameness.sub,1,NA,0
1,right,1,04/20/13,-3,0,lameness,lameness.sub,1,NA,0
1,left,0,04/20/13,-3,0,lameness,lameness.flex,1,NA,0
1,right,1,04/20/13,-3,0,lameness,lameness.flex,1,NA,0
1,NA,NA,04/20/13,-3,0,lameness,lameness.sym,1,NA,1.01
1,left,0,04/25/13,2,2,lameness,lameness.sub,1,NA,0
1,right,1,04/25/13,2,2,lameness,lameness.sub,1,NA,0
1,left,0,04/25/13,2,2,lameness,lameness.flex,1,NA,0
1,right,1,04/25/13,2,2,lameness,lameness.flex,1,NA,0
1,NA,NA,04/25/13,2,2,lameness,lameness.sym,1,NA,0.94
1,left,0,04/27/13,4,4,lameness,lameness.sub,1,NA,0
1,right,1,04/27/13,4,4,lameness,lameness.sub,1,NA,0
1,left,0,04/27/13,4,4,lameness,lameness.flex,1,NA,0
1,right,1,04/27/13,4,4,lameness,lameness.flex,1,NA,0
1,NA,NA,04/27/13,4,4,lameness,lameness.sym,1,NA,0.89
1,left,0,04/29/13,6,6,lameness,lameness.sub,1,NA,0
1,right,1,04/29/13,6,6,lameness,lameness.sub,1,NA,1
1,left,0,04/29/13,6,6,lameness,lameness.flex,1,NA,0
1,right,1,04/29/13,6,6,lameness,lameness.flex,1,NA,0
1,NA,NA,04/29/13,6,6,lameness,lameness.sym,1,NA,0.8
1,left,0,05/07/13,14,14,lameness,lameness.sub,1,NA,0
1,right,1,05/07/13,14,14,lameness,lameness.sub,1,NA,0
1,left,0,05/07/13,14,14,lameness,lameness.flex,1,NA,0
1,right,1,05/07/13,14,14,lameness,lameness.flex,1,NA,0
1,NA,NA,05/07/13,14,14,lameness,lameness.sym,1,NA,0.9
1,left,0,05/24/13,31,30,lameness,lameness.sub,1,NA,0
1,right,1,05/24/13,31,30,lameness,lameness.sub,1,NA,0
1,left,0,05/24/13,31,30,lameness,lameness.flex,1,NA,0
1,right,1,05/24/13,31,30,lameness,lameness.flex,1,NA,0
1,NA,NA,05/24/13,31,30,lameness,lameness.sym,1,NA,0.79
1,left,0,06/18/13,60,60,lameness,lameness.sub,1,NA,0
1,right,1,06/18/13,60,60,lameness,lameness.sub,1,NA,0
1,left,0,06/18/13,60,60,lameness,lameness.flex,1,NA,0
1,right,1,06/18/13,60,60,lameness,lameness.flex,1,NA,0
1,NA,NA,06/18/13,60,60,lameness,lameness.sym,1,NA,0.83
1,left,0,07/19/13,91,90,lameness,lameness.sub,1,NA,0
1,right,1,07/19/13,91,90,lameness,lameness.sub,1,NA,0
1,left,0,07/19/13,91,90,lameness,lameness.flex,1,NA,0
1,right,1,07/19/13,91,90,lameness,lameness.flex,1,NA,0
1,NA,NA,07/19/13,91,90,lameness,lameness.sym,1,NA,1.18
1,left,0,04/20/13,0,0,palpation,palpation.1,1,score,0
1,right,1,04/20/13,0,0,palpation,palpation.1,1,score,0
1,left,0,04/25/13,2,2,palpation,palpation.1,1,score,0
1,right,1,04/25/13,2,2,palpation,palpation.1,1,score,0
1,left,0,04/27/13,4,4,palpation,palpation.1,1,score,0
1,right,1,04/27/13,4,4,palpation,palpation.1,1,score,0
1,left,0,04/29/13,6,6,palpation,palpation.1,1,score,0
1,right,1,04/29/13,6,6,palpation,palpation.1,1,score,0
1,left,0,05/07/13,14,14,palpation,palpation.1,1,score,0
1,right,1,05/07/13,14,14,palpation,palpation.1,1,score,0
1,left,0,05/24/13,31,30,palpation,palpation.1,1,score,0
1,right,1,05/24/13,31,30,palpation,palpation.1,1,score,0
1,left,0,06/18/13,60,60,palpation,palpation.1,1,score,0
1,right,1,06/18/13,60,60,palpation,palpation.1,1,score,0
1,left,0,07/19/13,91,90,palpation,palpation.1,1,score,0
1,right,1,07/19/13,91,90,palpation,palpation.1,1,score,0
1,left,0,04/20/13,-3,0,swelling,swelling.sub,1,score,0
1,right,1,04/20/13,-3,0,swelling,swelling.sub,1,score,0
1,left,0,04/25/13,2,2,swelling,swelling.sub,1,score,1
1,right,1,04/25/13,2,2,swelling,swelling.sub,1,score,2
1,left,0,04/27/13,4,4,swelling,swelling.sub,1,score,1
1,right,1,04/27/13,4,4,swelling,swelling.sub,1,score,1
1,left,0,04/29/13,6,6,swelling,swelling.sub,1,score,1
1,right,1,04/29/13,6,6,swelling,swelling.sub,1,score,1
1,left,0,05/07/13,14,14,swelling,swelling.sub,1,score,1
1,right,1,05/07/13,14,14,swelling,swelling.sub,1,score,2
1,left,0,05/24/13,31,30,swelling,swelling.sub,1,score,1
1,right,1,05/24/13,31,30,swelling,swelling.sub,1,score,2
1,left,0,06/18/13,60,60,swelling,swelling.sub,1,score,1
1,right,1,06/18/13,60,60,swelling,swelling.sub,1,score,2,
1,left,0,07/19/13,91,90,swelling,swelling.sub,1,score,1,
1,right,1,07/19/13,91,90,swelling,swelling.sub,1,score,2,
1,NA,1,04/22/13,0,0,cps,cps.score,1,score,0,
1,NA,1,04/23/13,1,1,cps,cps.score,1,score,0,
1,NA,1,04/24/13,2,2,cps,cps.score,1,score,0,
1,NA,1,04/25/13,3,3,cps,cps.score,1,score,0,
1,NA,1,04/26/13,4,4,cps,cps.score,1,score,0,
1,NA,1,04/27/13,5,5,cps,cps.score,1,score,0,
1,NA,1,04/28/13,6,6,cps,cps.score,1,score,0,
1,NA,1,04/29/13,7,7,cps,cps.score,1,score,0,
1,NA,1,05/06/13,14,14,cps,cps.score,1,score,0,
1,NA,1,05/23/13,31,30,cps,cps.score,1,score,0,
1,NA,1,06/17/13,60,60,cps,cps.score,1,score,1,"HF: 44, score:1, arrhythmic (always)"
1,NA,1,07/22/13,95,90,cps,cps.score,1,score,0,
1,left,0,04/22/13,0,0,Cytology SF,Cytology SF.1,1,NA,100,
1,right,1,04/22/13,0,0,Cytology SF,Cytology SF.1,1,NA,100
1,left,0,04/29/13,7,7,Cytology SF,Cytology SF.1,1,NA,200
1,right,1,04/29/13,7,7,Cytology SF,Cytology SF.1,1,NA,300
1,left,0,05/23/13,31,30,Cytology SF,Cytology SF.1,1,NA,125
1,right,1,05/23/13,31,30,Cytology SF,Cytology SF.1,1,NA,900
1,left,0,07/22/13,95,90,Cytology SF,Cytology SF.1,1,NA,100
1,right,1,07/22/13,95,90,Cytology SF,Cytology SF.1,1,NA,100
1,left,0,04/22/13,0,0,Aggrecan,Aggrecan.ELISA,1,ng/mL,5340.45
1,right,1,04/22/13,0,0,Aggrecan,Aggrecan.ELISA,1,ng/mL,6428.7
1,left,0,04/29/13,7,7,Aggrecan,Aggrecan.ELISA,1,ng/mL,8458.6
1,right,1,04/29/13,7,7,Aggrecan,Aggrecan.ELISA,1,ng/mL,8243.6
1,left,0,05/23/13,31,30,Aggrecan,Aggrecan.ELISA,1,ng/mL,10775.05
1,right,1,05/23/13,31,30,Aggrecan,Aggrecan.ELISA,1,ng/mL,5809.15
1,left,0,07/22/13,95,90,Aggrecan,Aggrecan.ELISA,1,ng/mL,6849.45
1,right,1,07/22/13,95,90,Aggrecan,Aggrecan.ELISA,1,ng/mL,10336.1
1,left,0,04/22/13,0,0,Substance P,Substance P.ELISA,1,pg/mL,6
1,right,1,04/22/13,0,0,Substance P,Substance P.ELISA,1,pg/mL,6,
1,left,0,04/29/13,7,7,Substance P,Substance P.ELISA,1,pg/mL,8,
1,right,1,04/29/13,7,7,Substance P,Substance P.ELISA,1,pg/mL,6,
1,left,0,05/23/13,31,30,Substance P,Substance P.ELISA,1,pg/mL,6,
1,right,1,05/23/13,31,30,Substance P,Substance P.ELISA,1,pg/mL,5,
1,left,0,07/22/13,95,90,Substance P,Substance P.ELISA,1,pg/mL,5,
1,right,1,07/22/13,95,90,Substance P,Substance P.ELISA,1,pg/mL,4,
